Summary transaction information from 2018-06-01 00:00:00 to 2018-08-31 00:00:00
Term_id Transaction_id Datetime Org_id Amount Account
304 291 2018-06-22 14:08:58 23 3997612 318489
250 262 2018-06-22 14:08:58 24 7366173 263695
250 263 2018-06-22 14:08:59 25 2448375 1271791
250 264 2018-06-22 14:08:59 23 3000027 512719
1049 542 2018-06-22 14:09:00 1 1584478 46415
7 291 2018-06-22 14:09:00 9 1509923 1165244
304 292 2018-06-22 14:09:01 27 5698668 1391979
1049 543 2018-06-22 14:09:02 24 4568733 763323
250 265 2018-06-22 14:09:03 5 8240774 1117882
55 289 2018-06-22 14:09:03 2 8239974 125362
7 293 2018-06-22 14:09:04 26 5611787 245203
55 290 2018-06-22 14:09:04 5 4495031 547163
304 293 2018-06-22 14:09:05 15 9222670 1465454
55 291 2018-06-22 14:09:05 14 3861886 1049040
1049 544 2018-06-22 14:09:06 12 6874358 717374
1049 545 2018-06-22 14:09:07 1 8644087 830575
1049 546 2018-06-22 14:09:07 7 7530256 722728
250 266 2018-06-22 14:09:08 13 3801621 65038
304 294 2018-06-22 14:09:08 14 1938030 1362636
1049 547 2018-06-22 14:09:09 19 1570541 1462203
7 294 2018-06-22 14:09:10 13 8436564 494740
7 295 2018-06-22 14:09:10 16 2698721 1174617
250 267 2018-06-22 14:09:11 27 6828751 352834
1049 549 2018-06-22 14:09:12 10 7758307 523037
1049 550 2018-06-22 14:09:12 28 7767645 922194
304 296 2018-06-22 14:09:13 29 1693907 1480625
304 297 2018-06-22 14:09:13 26 8143371 901497
7 296 2018-06-22 14:09:14 7 6171700 317855
250 268 2018-06-22 14:09:14 25 6960285 230683
1049 551 2018-06-22 14:09:15 2 6582496 255105
7 297 2018-06-22 14:09:15 6 1414223 1250215
250 269 2018-06-22 14:09:16 10 6307048 256323
250 270 2018-06-22 14:09:16 13 8202019 782779
1049 552 2018-06-22 14:09:17 22 7891132 1008212
7 298 2018-06-22 14:09:17 1 5106798 42586
250 271 2018-06-22 14:09:18 27 3573112 1021103
304 298 2018-06-22 14:09:18 22 8766806 313134
7 299 2018-06-22 14:09:19 23 6890082 1067518
250 272 2018-06-22 14:09:19 15 8672936 1085209
7 300 2018-06-22 14:09:20 15 9494124 1027920
304 299 2018-06-22 14:09:20 12 9809717 419166
304 300 2018-06-22 14:09:21 9 3784045 558857
7 301 2018-06-22 14:09:21 10 8719709 1427901
7 302 2018-06-22 14:09:22 11 3872314 703474
250 273 2018-06-22 14:09:22 3 8935259 1456330
55 292 2018-06-22 14:09:23 11 4646868 677068
7 303 2018-06-22 14:09:23 1 7164926 1427183
250 274 2018-06-22 14:09:24 16 9896750 992454
1049 553 2018-06-22 14:09:24 14 9665596 500739
55 293 2018-06-22 14:09:25 30 1760721 720180
55 294 2018-06-22 14:09:25 14 2315883 700219
1049 560 2018-06-22 14:32:54 16 1938558 801635
1049 561 2018-06-22 14:32:54 20 2824036 1449915
7 306 2018-06-22 14:32:55 23 8828063 461680
250 278 2018-06-22 14:32:56 20 3678210 544908
304 303 2018-06-22 14:32:56 25 7741039 405253
7 307 2018-06-22 14:32:57 8 3860065 1263823
55 297 2018-06-22 14:32:57 14 6226243 1456893
1049 562 2018-06-22 14:32:58 3 1108368 167898
250 279 2018-06-22 14:32:59 3 2566476 1284082
55 298 2018-06-22 14:32:59 28 2825246 965888
304 304 2018-06-22 14:33:00 24 5541478 1036886
7 309 2018-06-22 14:33:00 28 5932440 682190
304 305 2018-06-22 14:33:01 24 7825665 1044778
55 299 2018-06-22 14:33:01 3 3037728 1425732
55 300 2018-06-22 14:33:02 7 1735490 949279
1049 563 2018-06-22 14:33:02 30 1479728 1151495
304 306 2018-06-22 14:33:03 21 6635032 1494057
7 310 2018-06-22 14:33:03 16 7821100 1274045
250 280 2018-06-22 14:33:04 29 2567404 423822
7 311 2018-06-22 14:33:04 27 3737588 1262589
7 312 2018-06-22 14:33:05 30 5773523 476433
7 313 2018-06-22 14:33:05 6 4450741 28001
250 281 2018-06-22 14:33:06 27 3250948 442284
7 314 2018-06-22 14:33:06 30 7575447 163630
7 315 2018-06-22 14:33:07 19 1052472 241630
1049 564 2018-06-22 14:33:07 22 9769225 256630
7 316 2018-06-22 14:33:08 12 2140314 1228579
1049 565 2018-06-22 14:33:08 21 2024162 1319113
304 307 2018-06-22 14:33:09 28 6888976 66270
55 301 2018-06-22 14:33:09 22 7065999 497847
304 308 2018-06-22 14:33:10 2 2791959 1090662
1049 566 2018-06-22 14:33:10 6 7082474 474074
250 282 2018-06-22 14:33:11 19 1918496 247399
250 283 2018-06-22 14:33:11 3 9697409 270637
250 284 2018-06-22 14:33:12 13 1368145 597669
250 285 2018-06-22 14:33:12 4 3691835 1368902
250 286 2018-06-22 14:33:13 16 5201726 483547
7 317 2018-06-22 14:33:13 19 1005158 145829
250 287 2018-06-22 14:33:14 30 6538326 392141
1049 567 2018-06-22 14:33:14 18 5256083 403388
55 302 2018-06-22 14:33:15 7 7906320 1179571
250 288 2018-06-22 14:33:15 26 5099738 1498938
250 289 2018-06-22 14:33:16 5 1293835 1296047
1049 568 2018-06-22 14:33:17 13 8972742 608136
55 304 2018-06-22 14:33:17 23 2855506 65237
55 305 2018-06-22 14:33:18 2 2134652 691486
1049 569 2018-06-22 14:33:18 2 7893416 36203
55 306 2018-06-22 14:33:19 24 8745143 1348598
1049 570 2018-06-22 14:33:19 7 4877527 480876
304 309 2018-06-22 14:33:20 5 8891303 708806
55 307 2018-06-22 14:33:21 6 7395882 942539
1049 572 2018-06-22 14:33:21 19 6777639 710111
304 310 2018-06-22 14:33:22 17 2873774 574436
250 290 2018-06-22 14:33:23 21 3938487 70554
55 308 2018-06-22 14:33:23 26 6678450 1119779
1049 573 2018-06-22 14:33:24 18 2361957 302162
7 318 2018-06-22 14:33:24 4 5580622 1243303
1049 574 2018-06-22 14:33:25 20 2641025 763769
1049 575 2018-06-22 14:33:25 7 4520572 321275
1049 576 2018-06-22 14:33:26 5 8377119 106090
55 309 2018-06-22 14:33:26 16 9092654 201412
1049 577 2018-06-22 14:33:27 8 7561668 102639
250 291 2018-06-22 14:33:27 28 8630046 1008813
7 319 2018-06-22 14:33:28 27 8255074 1402232
7 320 2018-06-22 14:33:28 3 3486028 1109237
7 321 2018-06-22 14:33:29 10 7258015 648742
304 312 2018-06-22 14:33:29 22 2896811 422991
1049 578 2018-06-22 14:33:30 26 6766215 535635
304 313 2018-06-22 14:33:30 26 5938081 694818
304 314 2018-06-22 14:33:31 19 8238316 351655
1049 579 2018-06-22 14:33:31 9 4933643 211904
1049 580 2018-06-22 14:33:32 9 6501064 23947
250 292 2018-06-22 14:33:32 28 5987985 1390515
55 310 2018-06-22 14:33:33 10 6360120 524912
7 322 2018-06-22 14:33:34 27 6426809 703509
250 294 2018-06-22 14:33:34 6 1136658 1152632
1049 581 2018-06-22 14:33:35 29 5426072 252381
55 311 2018-06-22 14:33:36 24 1159268 1218234
250 295 2018-06-22 14:33:36 15 8821458 1448082
250 296 2018-06-22 14:33:37 2 4673799 241043
304 315 2018-06-22 14:33:37 4 9006780 407670
55 312 2018-06-22 14:33:38 13 9038168 13483
304 316 2018-06-22 14:33:38 28 7850802 90762
55 313 2018-06-22 14:33:39 27 3068209 248778
304 317 2018-06-22 14:33:39 14 8849320 1306625
304 318 2018-06-22 14:33:40 27 4714950 1000399
250 297 2018-06-22 14:33:40 27 2318054 625354
250 298 2018-06-22 14:33:41 14 2764111 709854
304 319 2018-06-22 14:33:41 27 7389879 1193336
250 299 2018-06-22 14:33:42 18 3267139 1228591
250 300 2018-06-22 14:33:42 3 3658705 57833
1049 582 2018-06-22 14:33:43 1 9661023 532903
55 314 2018-06-22 14:33:44 14 9069986 913007
250 301 2018-06-22 14:33:44 12 1297674 1253879
250 302 2018-06-22 14:33:45 8 6786866 899413
1049 583 2018-06-22 14:33:45 8 4708540 821807
7 324 2018-06-22 14:33:46 2 5691567 779735
55 315 2018-06-22 14:33:46 2 8354026 549720
55 316 2018-06-22 14:33:47 16 7209973 177657
1049 584 2018-06-22 14:33:47 28 4032881 1354667
7 325 2018-06-22 14:33:48 9 3794575 962423
304 320 2018-06-22 14:33:48 15 4747782 46704
1049 585 2018-06-22 14:33:49 21 2386655 633684
250 303 2018-06-22 14:33:49 17 7912523 795399
250 304 2018-06-22 14:33:50 18 7788933 442179
7 326 2018-06-22 14:33:50 14 7214193 919456
7 327 2018-06-22 14:33:51 26 1762214 956556
1049 586 2018-06-22 14:33:51 2 7905250 1146708
55 317 2018-06-22 14:33:52 9 6411522 50044
7 328 2018-06-22 14:33:52 5 4320824 1294308
7 329 2018-06-22 14:33:53 3 6165752 729244
1049 587 2018-06-22 14:33:53 30 2924817 963041
1049 588 2018-06-22 14:33:54 27 5116749 643470
250 305 2018-06-22 14:33:54 11 4714830 396279
304 321 2018-06-22 14:33:55 4 6757083 232937
250 306 2018-06-22 14:33:55 17 6066128 1144480
1049 589 2018-06-22 14:33:56 17 9340329 1242709
304 322 2018-06-22 14:33:56 27 1913633 984179
55 318 2018-06-22 14:33:57 7 3245866 1111277
55 319 2018-06-22 14:33:57 9 8115946 484812
7 330 2018-06-22 14:33:58 14 7423856 501037
55 320 2018-06-22 14:33:58 13 3053840 262317
7 331 2018-06-22 14:33:59 20 4604696 732027
7 332 2018-06-22 14:33:59 10 9621969 1365010
250 308 2018-06-22 14:34:00 8 4746223 202419
55 321 2018-06-22 14:34:01 30 4054377 767987
250 309 2018-06-22 14:34:02 24 2681307 623188
304 323 2018-06-22 14:34:02 22 3734056 133938
304 324 2018-06-22 14:34:03 14 4226188 483439
250 310 2018-06-22 14:34:03 22 5561888 1347156
7 333 2018-06-22 14:34:04 24 6534554 108465
55 323 2018-06-22 14:34:04 13 4204119 621752
7 334 2018-06-22 14:34:05 22 6137356 978283
55 324 2018-06-22 14:34:06 27 9452605 908932
55 325 2018-06-22 14:34:06 4 9406641 1012832
55 326 2018-06-22 14:34:07 21 6039486 248621
250 311 2018-06-22 14:34:07 10 7493320 387054
250 312 2018-06-22 14:34:08 5 7216311 787109
1049 591 2018-06-22 14:34:08 9 3025217 156364
1049 594 2018-06-22 15:11:39 1 1606235 453913
1049 595 2018-06-22 15:11:39 3 6023460 1006268
304 327 2018-06-22 15:11:40 8 8791062 1472832
55 329 2018-06-22 15:11:40 4 5194919 268262
1049 596 2018-06-22 15:11:41 7 5669858 428565
55 330 2018-06-22 15:11:41 23 4782625 981225
55 331 2018-06-22 15:11:42 30 9474763 870905
7 337 2018-06-22 15:11:42 24 2892508 628648
7 338 2018-06-22 15:11:43 18 6465694 467629
1049 597 2018-06-22 15:11:43 29 4053004 318590
250 315 2018-06-22 15:11:44 2 8302633 873068
55 332 2018-06-22 15:11:45 17 1164740 995734
250 316 2018-06-22 15:11:45 2 3947993 687064
304 328 2018-06-22 15:11:46 17 9242821 1497435
7 340 2018-06-22 15:11:46 19 7480431 637660
7 341 2018-06-22 15:11:47 27 2562827 239457
1049 598 2018-06-22 15:11:47 25 5710836 461597
55 333 2018-06-22 15:11:48 11 6002645 437957
250 317 2018-06-22 15:11:48 30 3390720 1202073
1049 599 2018-06-22 15:11:49 2 9740141 1490005
1049 600 2018-06-22 15:11:49 18 5207963 329370
1049 601 2018-06-22 15:11:50 8 3672186 1383006
55 334 2018-06-22 15:11:50 11 8003774 718837
55 335 2018-06-22 15:11:51 7 4191128 134250
55 336 2018-06-22 15:11:51 7 2178595 238248
7 342 2018-06-22 15:11:52 8 8413998 872809
55 337 2018-06-22 15:11:53 5 7071113 1356850
1049 602 2018-06-22 15:11:53 6 2214206 505801
55 338 2018-06-22 15:11:54 16 6824351 1370976
250 318 2018-06-22 15:11:55 14 7762228 1115587
1049 603 2018-06-22 15:11:55 13 4926654 36625
55 340 2018-06-22 15:11:56 28 2868830 1053736
7 343 2018-06-22 15:11:56 7 4989136 916210
55 341 2018-06-22 15:11:57 18 9067654 1085044
250 319 2018-06-22 15:11:57 23 6081186 1303444
55 342 2018-06-22 15:11:58 11 9879227 748313
55 343 2018-06-22 15:11:58 25 8218989 659600
304 330 2018-06-22 15:11:59 14 8396700 206562
55 344 2018-06-22 15:11:59 20 5771984 211697
1049 604 2018-06-22 15:12:00 13 5718710 1048271
250 320 2018-06-22 15:12:00 2 8029234 1324429
1049 605 2018-06-22 15:12:01 5 1930965 1389485
250 321 2018-06-22 15:12:02 4 8231625 893435
55 345 2018-06-22 15:12:03 5 5541562 354711
7 344 2018-06-22 15:12:03 23 3589292 855461
55 346 2018-06-22 15:12:04 27 4414338 959942
304 331 2018-06-22 15:12:04 22 7342170 581813
250 323 2018-06-22 15:12:05 20 1793875 868461
7 345 2018-06-22 15:12:05 19 1385726 1071169
250 324 2018-06-22 15:12:06 12 1471725 175235
55 347 2018-06-22 15:12:06 16 6814218 80484
250 325 2018-06-22 15:12:07 1 7491562 1153259
7 346 2018-06-22 15:12:07 18 9529817 142321
250 326 2018-06-22 15:12:08 2 6423686 532589
250 327 2018-06-22 15:12:08 17 6031924 435988
304 332 2018-06-22 15:12:09 23 4944507 1037102
55 348 2018-06-22 15:12:09 18 3824776 1302861
250 328 2018-06-22 15:12:10 11 1203932 1255798
250 329 2018-06-22 15:12:10 3 2926844 583382
1049 606 2018-06-22 15:12:11 17 6062614 1033506
250 330 2018-06-22 15:12:11 3 4517769 385135
55 349 2018-06-22 15:12:12 17 7705129 1218937
7 347 2018-06-22 15:12:12 17 7080979 1350391
55 350 2018-06-22 15:12:13 28 6113760 1053845
250 331 2018-06-22 15:12:14 7 5552731 1137524
304 333 2018-06-22 15:12:14 6 2788605 1261454
250 332 2018-06-22 15:12:15 5 6221956 1004365
55 351 2018-06-22 15:12:15 9 8234085 155711
304 334 2018-06-22 15:12:16 2 5620023 740257
1049 608 2018-06-22 15:12:16 21 2004821 590321
304 335 2018-06-22 15:12:17 6 5373920 84849
1049 609 2018-06-22 15:12:17 27 8453767 847982
55 352 2018-06-22 15:12:18 6 9950234 1388814
1049 610 2018-06-22 15:12:18 13 2253494 919209
250 333 2018-06-22 15:12:19 22 1906853 319444
304 336 2018-06-22 15:12:19 18 2445688 254099
1049 611 2018-06-22 15:12:20 3 6883784 1436445
250 334 2018-06-22 15:12:21 20 1688530 552584
1049 1334 2018-06-26 15:19:39 7 45 45
1049 1346 2018-06-26 15:26:02 7 89049864438 500
1049 1349 2018-06-26 15:54:54 22 50 50
1049 1352 2018-06-26 15:55:49 19 50 50
1049 1359 2018-06-26 16:02:07 19 25 25
1049 1362 2018-06-26 16:04:44 19 25 25
1049 1365 2018-06-26 16:05:13 19 25 25
1049 1368 2018-06-26 16:05:30 4 25 25
1049 1369 2018-06-26 16:05:49 7 89049864438 500
1049 1370 2018-06-26 16:06:08 1 33 450
1049 1371 2018-06-26 16:06:25 21 1002 300
1049 1372 2018-06-26 16:06:51 4 800 450
1049 1373 2018-06-26 16:07:09 22 500 500
1049 1376 2018-06-26 16:12:04 19 123 100
1049 1377 2018-06-26 16:12:15 19 123 100
1049 1378 2018-06-26 16:12:23 19 123 100
1049 1381 2018-06-26 16:18:17 19 25 25
1049 1384 2018-06-26 16:20:58 19 25 25
1049 1387 2018-06-26 16:22:09 22 50 50
1049 1388 2018-06-26 16:22:45 19 25 25
1049 1391 2018-06-26 16:33:51 19 10 10
1049 1393 2018-06-26 16:34:47 19 10 10
1049 1394 2018-06-26 16:35:29 19 101 10
1049 1397 2018-06-26 16:40:11 19 10 10
1049 1400 2018-06-26 16:45:07 19 10 10
1049 1403 2018-06-26 16:45:56 19 10 10
1049 1404 2018-06-26 16:46:07 22 10 10
1049 1417 2018-06-27 08:39:51 19 10 10
1049 1422 2018-06-27 08:43:00 4 101 10
1049 1425 2018-06-27 08:50:35 19 10 10
1049 1428 2018-06-27 08:50:53 19 10 10
1049 1431 2018-06-27 08:51:07 22 10 10
1049 1434 2018-06-27 08:51:44 7 10 10
1049 1435 2018-06-27 08:51:49 22 10 10
1049 1438 2018-06-27 09:18:32 22 10 10
1049 1441 2018-06-27 09:18:56 19 10 10
1049 1444 2018-06-27 09:19:38 19 10 10
1049 1447 2018-06-27 09:20:37 19 10 10
1049 1452 2018-06-27 09:21:08 19 10 10
1049 1455 2018-06-27 09:22:12 19 10 10
1049 1460 2018-06-27 10:39:35 19 55 55
1049 1461 2018-06-27 10:39:48 22 55 55
1049 1463 2018-06-27 10:40:16 19 55 55
1049 1466 2018-06-27 10:41:24 19 555 10
1049 1469 2018-06-27 10:41:47 22 555 10
1049 1470 2018-06-27 10:42:20 16 89049864438 100
1049 1473 2018-06-27 10:43:48 22 1000 100
1049 1464 2018-06-27 10:44:34 19 555 555
1049 1467 2018-06-27 10:45:11 19 1024 1000
1049 1470 2018-06-27 10:46:30 19 100 100
1049 1471 2018-06-27 10:46:38 22 500 500
1049 1474 2018-06-27 10:47:49 19 100 100
1049 1475 2018-06-27 10:47:57 22 200 200
1049 1478 2018-06-27 10:49:04 19 100 100
1049 1479 2018-06-27 10:49:14 19 200 200
1049 1480 2018-06-27 10:49:27 19 30 300
1049 1481 2018-06-27 10:49:33 22 400 400
1049 1484 2018-06-27 10:50:13 19 100 100
1049 1485 2018-06-27 10:50:18 22 200 200
1049 1488 2018-06-27 10:51:29 19 200 200
1049 1489 2018-06-27 10:51:39 22 300 300
1049 1490 2018-06-27 10:51:48 19 500 500
1049 1491 2018-06-27 10:51:56 7 300 300
1049 1494 2018-06-27 10:52:43 19 100 100
1049 1495 2018-06-27 10:52:54 22 200 200
1049 1498 2018-06-27 10:53:17 19 100 100
1049 1499 2018-06-27 10:53:29 19 300 300
1049 1500 2018-06-27 10:53:35 22 400 400
1049 1503 2018-06-27 10:54:42 19 100 100
1049 1504 2018-06-27 10:54:49 19 200 200
1049 1507 2018-06-27 10:55:11 4 300 300
1049 1508 2018-06-27 10:55:25 15 400 400
1049 1509 2018-06-27 10:55:41 16 300 300
1049 1512 2018-06-27 10:57:16 16 100 100
1049 1534 2018-06-27 11:10:45 4 100 100
1049 1535 2018-06-27 11:11:10 13 200 200
1049 1757 2018-06-27 15:54:31 16 5564646 1000
1049 1763 2018-06-27 16:02:33 16 100 100
1049 1780 2018-06-27 16:11:19 16 85857578 10000
1049 1782 2018-06-27 16:12:20 27 456798 4555555555
1049 1793 2018-06-27 16:17:19 19 787887 8778
1049 1795 2018-06-27 16:18:11 19 775741 15000
1049 1796 2018-06-27 16:18:30 4 897789 2000
1049 1815 2018-06-28 14:37:06 5 9491910 477507
1049 1816 2018-06-28 14:37:07 13 7951183 390987
7 350 2018-06-28 14:37:08 23 3027977 929881
55 356 2018-06-28 14:37:08 12 5236220 1233243
55 357 2018-06-28 14:37:09 10 2189085 982969
55 358 2018-06-28 14:37:09 9 8391310 1278101
55 359 2018-06-28 14:37:10 22 2004053 726072
7 351 2018-06-28 14:37:10 23 4099306 1367308
250 337 2018-06-28 14:37:11 24 7684056 1119491
7 352 2018-06-28 14:37:11 16 5198533 958579
1049 1817 2018-06-28 14:37:12 22 9693987 138966
1049 1818 2018-06-28 14:37:12 26 9026178 1207034
55 360 2018-06-28 14:37:13 3 7712630 1126637
7 353 2018-06-28 14:37:13 28 4029423 829094
1049 1819 2018-06-28 14:37:14 8 2758776 1252032
55 361 2018-06-28 14:37:14 18 2340640 681492
304 339 2018-06-28 14:37:15 30 2381417 788545
304 340 2018-06-28 14:37:15 29 9270200 321531
1049 1822 2018-06-28 14:39:30 14 3835457 112056
55 364 2018-06-28 14:39:30 18 8245243 1372879
1049 1823 2018-06-28 14:39:31 15 8248717 791769
1049 1824 2018-06-28 14:39:31 19 3606620 1287597
250 340 2018-06-28 14:39:32 2 8212876 527957
304 343 2018-06-28 14:39:32 7 5718856 1091700
1049 1825 2018-06-28 14:39:33 17 4407601 1047023
304 344 2018-06-28 14:39:33 21 7959779 23368
1049 1826 2018-06-28 14:39:34 19 1380366 632319
1049 1827 2018-06-28 14:39:34 24 1063088 57563
304 345 2018-06-28 14:39:35 25 2920794 1445562
304 346 2018-06-28 14:39:36 21 5731391 1180654
250 342 2018-06-28 14:39:36 16 1404628 198007
250 343 2018-06-28 14:39:37 27 9577900 1213254
304 347 2018-06-28 14:39:38 8 4963273 1261918
250 344 2018-06-28 14:39:39 14 2309674 1278179
1049 1828 2018-06-28 14:39:39 25 4389129 25225
250 345 2018-06-28 14:39:40 5 8260886 301848
250 348 2018-06-28 16:26:07 4 2406637 120767
1049 1831 2018-06-28 16:26:07 9 4944362 581597
7 359 2018-06-28 16:26:08 16 2391139 576890
7 360 2018-06-28 16:26:08 28 6471058 1083170
250 349 2018-06-28 16:26:09 15 3857471 1221081
304 351 2018-06-28 16:26:09 5 8868752 1179860
250 352 2018-06-28 16:28:45 1 1142080 582046
304 354 2018-06-28 16:28:45 15 3093605 1141354
55 369 2018-06-28 16:28:46 18 3497976 319192
304 355 2018-06-28 16:28:46 3 9729090 1110272
7 363 2018-06-28 16:28:47 19 6151771 946137
1049 1834 2018-06-28 16:28:47 13 9924056 953032
7 364 2018-06-28 16:28:48 16 9261897 1165785
7 365 2018-06-28 16:28:48 24 1286009 1272782
250 353 2018-06-28 16:28:49 18 7112551 726743
1049 1835 2018-06-28 16:28:49 7 3349280 648465
55 370 2018-06-28 16:28:50 28 3792785 1203438
304 356 2018-06-28 16:28:50 21 1991035 1202445
1049 1838 2018-06-28 16:30:38 1 4823509 693086
7 369 2018-06-28 16:30:39 13 2780671 1080495
304 359 2018-06-28 16:30:39 8 1255887 563838
250 356 2018-06-28 16:30:40 5 1188283 1446282
55 373 2018-06-28 16:30:40 11 2016319 376817
7 370 2018-06-28 16:30:41 29 4360868 1083985
250 357 2018-06-28 16:30:42 1 8483640 1302817
304 360 2018-06-28 16:30:42 14 1998569 1242924
55 376 2018-06-28 16:35:41 12 1574082 713769
304 363 2018-06-28 16:35:42 29 9876091 159729
250 360 2018-06-28 16:35:42 14 7067593 1320246
55 378 2018-06-28 16:35:43 6 7502236 981896
55 379 2018-06-28 16:35:44 15 7102533 1278239
250 361 2018-06-28 16:35:44 20 8494637 231471
250 362 2018-06-28 16:35:45 24 8621598 781025
7 373 2018-06-28 16:35:45 15 2898140 325211
1049 1844 2018-06-28 16:38:48 14 5285004 902666
55 382 2018-06-28 16:38:48 21 1707278 641401
304 366 2018-06-28 16:38:49 25 8834388 74886
1049 1845 2018-06-28 16:38:49 6 7855242 657860
304 367 2018-06-28 16:38:50 30 7937020 797613
7 376 2018-06-28 16:38:50 5 7792739 210803
7 377 2018-06-28 16:38:51 14 2593448 755527
1049 1846 2018-06-28 16:38:51 3 9216464 1408142
1049 1847 2018-06-28 16:38:52 28 4476688 997906
7 378 2018-06-28 16:38:52 25 8406086 864612
55 383 2018-06-28 16:38:53 23 9033382 1165485
1049 1848 2018-06-28 16:38:53 10 5429865 932453
55 384 2018-06-28 16:38:54 9 8811721 1107015
7 381 2018-06-28 16:40:51 14 8689101 19987
1049 1851 2018-06-28 16:40:52 9 2544550 260239
7 382 2018-06-28 16:40:52 6 9067833 408800
7 383 2018-06-28 16:40:53 5 6038909 1337973
304 370 2018-06-28 16:40:54 26 4351302 405337
250 368 2018-06-28 16:40:54 28 2756382 1101483
55 387 2018-06-28 16:40:55 11 3658667 656232
250 369 2018-06-28 16:40:55 26 2286502 143442
1049 1852 2018-06-28 16:40:56 22 8531776 83675
55 388 2018-06-28 16:40:56 22 6158495 161630
55 389 2018-06-28 16:40:57 26 3861832 1096160
7 385 2018-06-28 16:40:57 9 8296602 1210497
7 386 2018-06-28 16:40:58 18 6100321 1096514
250 372 2018-06-28 16:42:07 30 5144573 669088
1049 1855 2018-06-28 16:42:07 22 7709393 406594
55 392 2018-06-28 16:42:08 30 8573849 476309
55 393 2018-06-28 16:42:08 19 4762417 257001
1049 1856 2018-06-28 16:42:09 28 4646027 520302
304 373 2018-06-28 16:42:09 28 5568377 682033
304 374 2018-06-28 16:42:10 29 1185686 1016913
1049 1857 2018-06-28 16:42:10 16 2342547 630560
55 394 2018-06-28 16:42:11 1 3858687 892976
7 389 2018-06-28 16:42:11 10 2861476 820701
304 375 2018-06-28 16:42:12 15 2783580 1159212
304 377 2018-06-28 16:42:13 1 9793789 850318
55 395 2018-06-28 16:42:13 5 3548944 1296002
304 378 2018-06-28 16:42:14 6 5467464 1168468
1049 1858 2018-06-28 16:42:14 30 9236249 1002223
1049 1859 2018-06-28 16:42:15 27 7013463 455480
250 373 2018-06-28 16:42:15 6 6158222 393179
250 374 2018-06-28 16:42:16 8 3741777 17455
250 375 2018-06-28 16:42:17 13 8376565 251374
55 397 2018-06-28 16:42:17 29 3198662 1360028
7 390 2018-06-28 16:42:18 14 7008465 295604
1049 1860 2018-06-28 16:42:18 20 6832207 1483521
1049 1861 2018-06-28 16:42:19 7 1519763 776169
7 391 2018-06-28 16:42:19 10 3302323 1331487
7 392 2018-06-28 16:42:20 2 7735522 408499
7 393 2018-06-28 16:42:20 23 7727472 40858
7 394 2018-06-28 16:42:21 14 9872077 763471
7 395 2018-06-28 16:42:22 13 5486344 12417
55 398 2018-06-28 16:42:22 15 9967642 1177953
250 376 2018-06-28 16:42:23 12 1937612 840528
250 377 2018-06-28 16:42:24 19 4781608 1254023
250 378 2018-06-28 16:42:24 30 5865226 33952
1049 1863 2018-06-28 16:42:25 12 4918213 421053
55 399 2018-06-28 16:42:25 23 3444524 852014
1049 1864 2018-06-28 16:42:26 24 1995102 747750
7 396 2018-06-28 16:42:26 30 6990570 1273855
7 397 2018-06-28 16:42:27 1 8206021 327599
7 398 2018-06-28 16:42:27 21 8831841 85688
7 399 2018-06-28 16:42:28 27 8499754 210303
7 400 2018-06-28 16:42:28 5 2372672 5398
1049 1865 2018-06-28 16:42:29 8 9592428 715763
304 379 2018-06-28 16:42:29 21 9463760 742499
1049 1866 2018-06-28 16:42:30 24 8105466 358351
250 379 2018-06-28 16:42:30 8 6924340 202770
7 401 2018-06-28 16:42:31 22 3360117 906414
1049 1871 2018-06-29 09:05:03 4 100 100
1049 1873 2018-06-29 09:05:57 26 100 100
1049 1874 2018-06-29 09:06:04 26 100 100
304 382 2018-06-29 09:35:08 19 5093431 156165
250 382 2018-06-29 09:35:09 20 4797192 440501
7 404 2018-06-29 09:35:09 2 9357043 1020428
304 383 2018-06-29 09:35:10 10 3916133 884366
250 383 2018-06-29 09:35:10 23 1243135 1092312
55 402 2018-06-29 09:35:11 17 6675015 1348289
1049 1896 2018-06-29 09:35:11 10 8685135 1073553
304 385 2018-06-29 09:46:23 11 1286484 419362
7 406 2018-06-29 09:46:23 9 3221855 742918
304 386 2018-06-29 09:46:24 14 8909292 1407187
55 404 2018-06-29 09:46:24 6 2083217 1270665
55 405 2018-06-29 09:46:25 6 4563539 248390
1049 1898 2018-06-29 09:46:25 20 4054542 1173616
304 387 2018-06-29 09:46:26 29 1716674 998742
1049 1899 2018-06-29 09:46:27 12 9342961 102107
55 406 2018-06-29 09:46:27 16 7070730 955253
250 385 2018-06-29 09:46:28 17 6450421 596103
55 407 2018-06-29 09:46:28 1 9479643 94564
1049 1900 2018-06-29 09:46:29 3 2581557 809129
304 388 2018-06-29 09:46:29 13 7516511 1088841
1049 1901 2018-06-29 09:46:30 20 7836387 714403
1049 1902 2018-06-29 09:46:30 22 5283605 576170
304 389 2018-06-29 09:46:31 27 6401648 1143974
1049 1903 2018-06-29 09:46:31 14 7368583 1101507
7 408 2018-06-29 09:46:32 18 8818774 440383
304 390 2018-06-29 09:46:32 21 8701928 833778
304 391 2018-06-29 09:46:33 18 7701214 627049
1049 1904 2018-06-29 09:46:33 19 9601261 509736
55 408 2018-06-29 09:46:34 22 8996822 460931
55 409 2018-06-29 09:46:35 24 2002046 236242
7 410 2018-06-29 09:46:57 14 2080719 401640
250 387 2018-06-29 09:46:57 10 6538914 954242
